epoch,lr-AdamW,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
65,,22999,,,0.8828125,0.24000190198421478,,
65,,23049,,,0.9296875,0.2083069384098053,,
65,,23099,,,0.984375,0.09217860549688339,,
65,,23149,,,0.9375,0.1957998126745224,,
65,,23165,,,,,0.7577999830245972,0.9134501814842224
,0.0003,23166,,,,,,
66,,23199,,,0.9296875,0.18710312247276306,,
66,,23249,,,0.9296875,0.17817747592926025,,
66,,23299,,,0.921875,0.21495157480239868,,
66,,23349,,,0.8828125,0.2461339235305786,,
66,,23399,,,0.9453125,0.19974158704280853,,
66,,23449,,,0.9375,0.16644689440727234,,
66,,23499,,,0.90625,0.24357472360134125,,
66,,23516,,,,,0.754800021648407,0.9528887867927551
,0.0003,23517,,,,,,
67,,23549,,,0.9453125,0.19348816573619843,,
67,,23599,,,0.9296875,0.23517578840255737,,
67,,23649,,,0.9375,0.15892410278320312,,
67,,23699,,,0.8984375,0.2837197184562683,,
67,,23749,,,0.9296875,0.26049625873565674,,
67,,23799,,,0.9296875,0.19834639132022858,,
67,,23849,,,0.921875,0.19661690294742584,,
67,,23867,,,,,0.7623999714851379,0.9026447534561157
,0.0003,23868,,,,,,
68,,23899,,,0.890625,0.22021393477916718,,
68,,23949,,,0.9296875,0.23612840473651886,,
68,,23999,,,0.8984375,0.3129371702671051,,
68,,24049,,,0.8984375,0.2568703591823578,,
68,,24099,,,0.953125,0.1625547707080841,,
68,,24149,,,0.9140625,0.260196328163147,,
68,,24199,,,0.8828125,0.2381637841463089,,
68,,24218,,,,,0.7559999823570251,0.9829967617988586
,0.0003,24219,,,,,,
69,,24249,,,0.90625,0.21518173813819885,,
69,,24299,,,0.9375,0.14468716084957123,,
69,,24349,,,0.9140625,0.22703732550144196,,
69,,24399,,,0.9296875,0.22237291932106018,,
69,,24449,,,0.9375,0.18134282529354095,,
69,,24499,,,0.9140625,0.26381176710128784,,
69,,24549,,,0.9375,0.17204421758651733,,
69,,24569,,,,,0.7554000020027161,0.999018669128418
,0.0003,24570,,,,,,
70,,24599,,,0.9296875,0.19844219088554382,,
70,,24649,,,0.9609375,0.1668757051229477,,
70,,24699,,,0.9453125,0.13941319286823273,,
70,,24749,,,0.9453125,0.15359407663345337,,
70,,24799,,,0.9453125,0.16945414245128632,,
70,,24849,,,0.9296875,0.2011120468378067,,
70,,24899,,,0.9140625,0.19880671799182892,,
70,,24920,,,,,0.760200023651123,0.9593690633773804
,0.0003,24921,,,,,,
71,,24949,,,0.9375,0.17871308326721191,,
71,,24999,,,0.9296875,0.24027767777442932,,
71,,25049,,,0.9609375,0.11152242869138718,,
71,,25099,,,0.9140625,0.17281068861484528,,
71,,25149,,,0.9296875,0.20924575626850128,,
71,,25199,,,0.953125,0.1650678664445877,,
71,,25249,,,0.8984375,0.20550668239593506,,
71,,25271,,,,,0.7465999722480774,1.0195425748825073
,0.0003,25272,,,,,,
72,,25299,,,0.9375,0.2210843414068222,,
72,,25349,,,0.9609375,0.11904741823673248,,
72,,25399,,,0.8671875,0.29740458726882935,,
72,,25449,,,0.9375,0.16256588697433472,,
72,,25499,,,0.8984375,0.19661158323287964,,
72,,25549,,,0.90625,0.20987725257873535,,
72,,25599,,,0.890625,0.24208036065101624,,
72,,25622,,,,,0.7656000256538391,0.959854781627655
,0.0003,25623,,,,,,
73,,25649,,,0.9609375,0.1254061609506607,,
73,,25699,,,0.96875,0.08836468309164047,,
73,,25749,,,0.9296875,0.2328593134880066,,
73,,25799,,,0.9296875,0.15347488224506378,,
73,,25849,,,0.9140625,0.204972043633461,,
73,,25899,,,0.9453125,0.1521657556295395,,
73,,25949,,,0.9609375,0.15869805216789246,,
73,,25973,,,,,0.7544000148773193,0.9904142618179321
,0.0003,25974,,,,,,
74,,25999,,,0.9375,0.14622874557971954,,
74,,26049,,,0.953125,0.22330154478549957,,
74,,26099,,,0.9140625,0.17167332768440247,,
74,,26149,,,0.9453125,0.13339613378047943,,
74,,26199,,,0.953125,0.18341204524040222,,
74,,26249,,,0.9296875,0.22757908701896667,,
74,,26299,,,0.9609375,0.13127245008945465,,
74,,26324,,,,,0.7599999904632568,0.9799290895462036
,0.0003,26325,,,,,,
75,,26349,,,0.96875,0.08572500199079514,,
75,,26399,,,0.9375,0.1871415227651596,,
75,,26449,,,0.90625,0.1829776018857956,,
75,,26499,,,0.953125,0.2310364544391632,,
75,,26549,,,0.953125,0.13117648661136627,,
75,,26599,,,0.8984375,0.2438170313835144,,
75,,26649,,,0.953125,0.11049538105726242,,
75,,26675,,,,,0.7630000114440918,1.005005121231079
,0.0003,26676,,,,,,
76,,26699,,,0.953125,0.11692345887422562,,
76,,26749,,,0.953125,0.12323614954948425,,
76,,26799,,,0.9453125,0.17339521646499634,,
76,,26849,,,0.9453125,0.1471935361623764,,
76,,26899,,,0.921875,0.1865827590227127,,
76,,26949,,,0.9453125,0.1726362705230713,,
76,,26999,,,0.90625,0.24385535717010498,,
76,,27026,,,,,0.7623999714851379,0.9816358685493469
,0.0003,27027,,,,,,
77,,27049,,,0.8984375,0.2881137430667877,,
77,,27099,,,0.9765625,0.10375084728002548,,
77,,27149,,,0.9609375,0.1871611475944519,,
77,,27199,,,0.96875,0.10086613148450851,,
77,,27249,,,0.9296875,0.17263123393058777,,
77,,27299,,,0.96875,0.11844705045223236,,
77,,27349,,,0.9296875,0.1277891844511032,,
77,,27377,,,,,0.7508000135421753,1.0407204627990723
,0.0003,27378,,,,,,
78,,27399,,,0.953125,0.14554980397224426,,
78,,27449,,,0.953125,0.12081445753574371,,
78,,27499,,,0.9140625,0.20628556609153748,,
78,,27549,,,0.9609375,0.12348014116287231,,
78,,27599,,,0.953125,0.09056569635868073,,
78,,27649,,,0.96875,0.1307755410671234,,
78,,27699,,,0.9453125,0.16699835658073425,,
78,,27728,,,,,0.7652000188827515,1.0230131149291992
,0.0003,27729,,,,,,
79,,27749,,,0.9453125,0.16668662428855896,,
79,,27799,,,0.9765625,0.06472186744213104,,
79,,27849,,,0.9296875,0.23672907054424286,,
79,,27899,,,0.9609375,0.15782864391803741,,
79,,27949,,,0.9296875,0.12942327558994293,,
79,,27999,,,0.9609375,0.11946378648281097,,
79,,28049,,,0.9453125,0.19767896831035614,,
79,,28079,,,,,0.7585999965667725,0.9999080896377563
,0.0003,28080,,,,,,
80,,28099,,,0.9140625,0.18799692392349243,,
80,,28149,,,0.9453125,0.14635837078094482,,
80,,28199,,,0.953125,0.10917220264673233,,
80,,28249,,,0.9140625,0.20793449878692627,,
80,,28299,,,0.9375,0.24404338002204895,,
80,,28349,,,0.9140625,0.2852037847042084,,
80,,28399,,,0.890625,0.265553742647171,,
80,,28430,,,,,0.760200023651123,1.0344526767730713
,0.0003,28431,,,,,,
81,,28449,,,0.9375,0.16055083274841309,,
81,,28499,,,0.9453125,0.20043042302131653,,
81,,28549,,,0.9296875,0.15323558449745178,,
81,,28599,,,0.953125,0.17313030362129211,,
81,,28649,,,0.96875,0.10094501078128815,,
81,,28699,,,0.9453125,0.17584416270256042,,
81,,28749,,,0.9296875,0.1574682891368866,,
81,,28781,,,,,0.7685999870300293,1.001892328262329
,0.0003,28782,,,,,,
82,,28799,,,0.921875,0.1624191254377365,,
82,,28849,,,0.90625,0.2118654102087021,,
82,,28899,,,0.9609375,0.1316957324743271,,
82,,28949,,,0.921875,0.2200412154197693,,
82,,28999,,,0.96875,0.15581008791923523,,
82,,29049,,,0.921875,0.23746410012245178,,
82,,29099,,,0.90625,0.2193782776594162,,
82,,29132,,,,,0.7612000107765198,1.0168983936309814
,0.0003,29133,,,,,,
83,,29149,,,0.9609375,0.11271514743566513,,
83,,29199,,,0.953125,0.13218066096305847,,
83,,29249,,,0.953125,0.13118746876716614,,
83,,29299,,,0.9609375,0.19070564210414886,,
83,,29349,,,0.9609375,0.13108983635902405,,
83,,29399,,,0.953125,0.09099403023719788,,
83,,29449,,,0.9453125,0.21680691838264465,,
83,,29483,,,,,0.7570000290870667,1.060957431793213
,0.0003,29484,,,,,,
84,,29499,,,0.953125,0.1772431582212448,,
84,,29549,,,0.9609375,0.08452894538640976,,
84,,29599,,,0.9453125,0.12246417999267578,,
84,,29649,,,0.9609375,0.12319432944059372,,
84,,29699,,,0.96875,0.12019247561693192,,
84,,29749,,,0.9609375,0.12452282011508942,,
84,,29799,,,0.9609375,0.10460390895605087,,
84,,29834,,,,,0.7522000074386597,1.0690189599990845
,0.0003,29835,,,,,,
85,,29849,,,0.921875,0.19111283123493195,,
85,,29899,,,0.953125,0.155065655708313,,
85,,29949,,,0.921875,0.1611136794090271,,
85,,29999,,,0.9375,0.21675258874893188,,
85,,30049,,,0.953125,0.14203806221485138,,
85,,30099,,,0.9453125,0.18800939619541168,,
85,,30149,,,0.9296875,0.1744002103805542,,
85,,30185,,,,,0.7558000087738037,1.0159332752227783
,0.0003,30186,,,,,,
86,,30199,,,0.96875,0.14639955759048462,,
86,,30249,,,0.921875,0.16895407438278198,,
86,,30299,,,0.9765625,0.08380606770515442,,
86,,30349,,,0.921875,0.17756077647209167,,
86,,30399,,,0.9375,0.18197694420814514,,
86,,30449,,,0.9296875,0.18291008472442627,,
86,,30499,,,0.9609375,0.10628765821456909,,
86,,30536,,,,,0.7555999755859375,1.0299512147903442
,0.0003,30537,,,,,,
87,,30549,,,0.9453125,0.14490462839603424,,
87,,30599,,,0.9296875,0.1623765379190445,,
87,,30649,,,0.921875,0.22586216032505035,,
87,,30699,,,0.9609375,0.15719467401504517,,
87,,30749,,,0.9609375,0.09798566997051239,,
87,,30799,,,0.921875,0.14416134357452393,,
87,,30849,,,0.9296875,0.13813160359859467,,
87,,30887,,,,,0.7555999755859375,1.0508545637130737
,0.0003,30888,,,,,,
88,,30899,,,0.9375,0.14850547909736633,,
88,,30949,,,0.9375,0.1536463499069214,,
88,,30999,,,0.921875,0.18257735669612885,,
88,,31049,,,0.9375,0.1883247047662735,,
88,,31099,,,0.9453125,0.16448457539081573,,
88,,31149,,,0.9453125,0.14102818071842194,,
88,,31199,,,0.9296875,0.14065448939800262,,
88,,31238,,,,,0.7559999823570251,1.0504122972488403
,0.0003,31239,,,,,,
89,,31249,,,0.9453125,0.13455215096473694,,
89,,31299,,,0.96875,0.10189233720302582,,
89,,31349,,,0.9609375,0.13192437589168549,,
89,,31399,,,0.96875,0.1043105348944664,,
89,,31449,,,0.9453125,0.13982002437114716,,
89,,31499,,,0.9609375,0.14340251684188843,,
89,,31549,,,0.9296875,0.17891034483909607,,
89,,31589,,,,,0.7639999985694885,1.0311145782470703
,0.0003,31590,,,,,,
90,,31599,,,0.9921875,0.05283420532941818,,
90,,31649,,,0.953125,0.13861459493637085,,
90,,31699,,,0.9609375,0.15742236375808716,,
90,,31749,,,0.9453125,0.09210798144340515,,
90,,31799,,,0.9765625,0.08980798721313477,,
90,,31849,,,0.9453125,0.1289927065372467,,
90,,31899,,,0.9140625,0.16249407827854156,,
90,,31940,,,,,0.7595999836921692,1.058313250541687
,0.0003,31941,,,,,,
91,,31949,,,0.984375,0.06302555650472641,,
91,,31999,,,0.96875,0.12643451988697052,,
91,,32049,,,0.921875,0.16134598851203918,,
91,,32099,,,0.96875,0.10990902781486511,,
91,,32149,,,0.96875,0.1350896954536438,,
91,,32199,,,0.953125,0.13526158034801483,,
91,,32249,,,0.921875,0.20492224395275116,,
91,,32291,,,,,0.7573999762535095,1.0782661437988281
,0.0003,32292,,,,,,
92,,32299,,,0.984375,0.044578973203897476,,
92,,32349,,,0.9609375,0.11187175661325455,,
92,,32399,,,0.9609375,0.09365186840295792,,
92,,32449,,,0.9609375,0.13311685621738434,,
92,,32499,,,0.9375,0.1385829746723175,,
92,,32549,,,0.9296875,0.23709142208099365,,
92,,32599,,,0.984375,0.08644218742847443,,
92,,32642,,,,,0.7588000297546387,1.0539660453796387
,0.0003,32643,,,,,,
93,,32649,,,0.9765625,0.07410518079996109,,
93,,32699,,,0.9375,0.1429620385169983,,
93,,32749,,,0.9765625,0.09432927519083023,,
93,,32799,,,0.96875,0.10626821219921112,,
93,,32849,,,0.921875,0.23786216974258423,,
93,,32899,,,0.96875,0.08826251327991486,,
93,,32949,,,0.96875,0.11167394369840622,,
93,,32993,,,,,0.76419997215271,1.029762625694275
,0.0003,32994,,,,,,
94,,32999,,,0.9453125,0.12961871922016144,,
94,,33049,,,0.96875,0.10590136796236038,,
94,,33099,,,0.953125,0.13581936061382294,,
94,,33149,,,0.953125,0.10482954233884811,,
94,,33199,,,0.953125,0.1421610713005066,,
94,,33249,,,0.9609375,0.1861949861049652,,
94,,33299,,,0.9609375,0.1330917775630951,,
94,,33344,,,,,0.7576000094413757,1.067225456237793
,0.0003,33345,,,,,,
95,,33349,,,0.9140625,0.19098620116710663,,
95,,33399,,,0.9296875,0.15910519659519196,,
95,,33449,,,0.9296875,0.18067792057991028,,
95,,33499,,,0.9453125,0.12752190232276917,,
95,,33549,,,0.921875,0.14885251224040985,,
95,,33599,,,0.9296875,0.1872243881225586,,
95,,33649,,,0.9765625,0.06913216412067413,,
95,,33695,,,,,0.7580000162124634,1.0579607486724854
,0.0003,33696,,,,,,
96,,33699,,,0.984375,0.052132103592157364,,
96,,33749,,,0.96875,0.09675327688455582,,
96,,33799,,,0.9609375,0.1229737251996994,,
96,,33849,,,0.9453125,0.11058299243450165,,
96,,33899,,,0.9296875,0.20720909535884857,,
96,,33949,,,0.96875,0.09521263092756271,,
96,,33999,,,0.9609375,0.13756880164146423,,
96,,34046,,,,,0.7599999904632568,1.054826021194458
,0.0003,34047,,,,,,
97,,34049,,,0.9609375,0.09735642373561859,,
97,,34099,,,0.9609375,0.13899223506450653,,
97,,34149,,,0.9453125,0.17618386447429657,,
97,,34199,,,0.9609375,0.1349038928747177,,
97,,34249,,,0.9453125,0.1750311702489853,,
97,,34299,,,0.9296875,0.10826325416564941,,
97,,34349,,,0.9765625,0.09983713179826736,,
97,,34397,,,,,0.7577999830245972,1.0737899541854858
,0.0003,34398,,,,,,
98,,34399,,,0.9296875,0.1489100456237793,,
98,,34449,,,0.9765625,0.05899893492460251,,
98,,34499,,,0.984375,0.06554282456636429,,
98,,34549,,,0.9296875,0.14236487448215485,,
98,,34599,,,0.9375,0.16090916097164154,,
98,,34649,,,0.9765625,0.08619258552789688,,
98,,34699,,,0.9375,0.17945952713489532,,
98,,34748,,,,,0.7627999782562256,1.0801182985305786
,0.0003,34749,,,,,,
99,,34749,,,0.96875,0.1193947046995163,,
99,,34799,,,0.953125,0.08765006810426712,,
99,,34849,,,0.96875,0.05541001632809639,,
99,,34899,,,0.96875,0.1066025123000145,,
99,,34949,,,0.9453125,0.11695362627506256,,
99,,34999,,,0.953125,0.13811060786247253,,
99,,35049,,,0.9375,0.15617188811302185,,
99,,35099,,,0.953125,0.12344587594270706,,
99,,35099,,,,,0.7716000080108643,1.052020788192749
,2.9999999999999997e-05,35100,,,,,,
100,,35149,,,0.9765625,0.08284768462181091,,
100,,35199,,,0.9765625,0.07050486654043198,,
100,,35249,,,0.984375,0.05206146091222763,,
100,,35299,,,0.984375,0.046386487782001495,,
100,,35349,,,0.953125,0.120638407766819,,
100,,35399,,,0.953125,0.10392159968614578,,
100,,35449,,,0.984375,0.0465671643614769,,
100,,35450,,,,,0.777400016784668,1.0168352127075195
,2.9999999999999997e-05,35451,,,,,,
101,,35499,,,0.984375,0.05641273781657219,,
101,,35549,,,0.9765625,0.041658420115709305,,
101,,35599,,,0.984375,0.03927384689450264,,
101,,35649,,,0.984375,0.041426245123147964,,
101,,35699,,,0.984375,0.04687352478504181,,
101,,35749,,,0.984375,0.043251510709524155,,
101,,35799,,,0.9765625,0.06719370186328888,,
101,,35801,,,,,0.7793999910354614,1.0272672176361084
,2.9999999999999997e-05,35802,,,,,,
102,,35849,,,0.984375,0.0390661358833313,,
102,,35899,,,0.9921875,0.034469280391931534,,
102,,35949,,,0.9921875,0.03580816462635994,,
102,,35999,,,0.9921875,0.03582882136106491,,
102,,36049,,,0.9765625,0.05755126476287842,,
102,,36099,,,0.9765625,0.052719682455062866,,
102,,36149,,,0.9765625,0.044796109199523926,,
102,,36152,,,,,0.7785999774932861,1.0335155725479126
,2.9999999999999997e-05,36153,,,,,,
103,,36199,,,0.9921875,0.03612683340907097,,
103,,36249,,,0.9765625,0.051193974912166595,,
103,,36299,,,1.0,0.02215121127665043,,
103,,36349,,,0.9921875,0.0336008258163929,,
103,,36399,,,0.984375,0.03195958957076073,,
103,,36449,,,0.9921875,0.024567201733589172,,
103,,36499,,,0.9765625,0.06338285654783249,,
103,,36503,,,,,0.781000018119812,1.0455846786499023
,2.9999999999999997e-05,36504,,,,,,
104,,36549,,,0.9765625,0.054153017699718475,,
104,,36599,,,0.984375,0.06739118695259094,,
104,,36649,,,0.9765625,0.04858706519007683,,
104,,36699,,,0.984375,0.03726719319820404,,
104,,36749,,,0.984375,0.05848931521177292,,
104,,36799,,,0.9921875,0.018902448937296867,,
104,,36849,,,0.96875,0.07968849688768387,,
104,,36854,,,,,0.7802000045776367,1.054823875427246
,2.9999999999999997e-05,36855,,,,,,
105,,36899,,,0.984375,0.06296568363904953,,
105,,36949,,,0.9921875,0.02848132885992527,,
105,,36999,,,0.9765625,0.036512769758701324,,
105,,37049,,,0.9765625,0.07151103019714355,,
105,,37099,,,0.984375,0.041362158954143524,,
105,,37149,,,0.9921875,0.04108729586005211,,
105,,37199,,,0.984375,0.04704854637384415,,
105,,37205,,,,,0.7803999781608582,1.0590617656707764
,2.9999999999999997e-05,37206,,,,,,
106,,37249,,,0.9921875,0.025795551016926765,,
106,,37299,,,1.0,0.015649573877453804,,
106,,37349,,,0.9921875,0.03412287309765816,,
106,,37399,,,0.9921875,0.023759564384818077,,
106,,37449,,,0.9921875,0.01983565278351307,,
106,,37499,,,0.9765625,0.05775886029005051,,
106,,37549,,,0.9765625,0.07199785113334656,,
106,,37556,,,,,0.7793999910354614,1.0527151823043823
,2.9999999999999997e-05,37557,,,,,,
107,,37599,,,1.0,0.009360047988593578,,
107,,37649,,,0.9921875,0.032170314341783524,,
107,,37699,,,0.9921875,0.02551095560193062,,
107,,37749,,,0.984375,0.030512185767292976,,
107,,37799,,,0.9921875,0.03915092349052429,,
107,,37849,,,0.9921875,0.05011260136961937,,
107,,37899,,,1.0,0.02256552316248417,,
107,,37907,,,,,0.7807999849319458,1.0678380727767944
,2.9999999999999997e-05,37908,,,,,,
108,,37949,,,0.984375,0.04656456410884857,,
108,,37999,,,0.9921875,0.015359626151621342,,
108,,38049,,,0.9921875,0.03125760704278946,,
108,,38099,,,1.0,0.0318431593477726,,
108,,38149,,,0.9921875,0.04125179722905159,,
108,,38199,,,1.0,0.010005064308643341,,
108,,38249,,,0.984375,0.05719291791319847,,
108,,38258,,,,,0.7803999781608582,1.0822914838790894
,2.9999999999999997e-05,38259,,,,,,
109,,38299,,,0.9921875,0.05026530101895332,,
109,,38349,,,0.984375,0.05262305960059166,,
109,,38399,,,1.0,0.013015789911150932,,
109,,38449,,,0.96875,0.061378113925457,,
109,,38499,,,0.9921875,0.04465031623840332,,
109,,38549,,,1.0,0.03003133460879326,,
109,,38599,,,0.9765625,0.05490332469344139,,
109,,38609,,,,,0.7821999788284302,1.0842833518981934
,2.9999999999999997e-05,38610,,,,,,
110,,38649,,,0.984375,0.06750848889350891,,
110,,38699,,,1.0,0.01491888053715229,,
110,,38749,,,0.984375,0.025144226849079132,,
110,,38799,,,0.9921875,0.06515578180551529,,
110,,38849,,,0.953125,0.07266633212566376,,
110,,38899,,,0.984375,0.03997088596224785,,
110,,38949,,,0.984375,0.040823183953762054,,
110,,38960,,,,,0.7778000235557556,1.1034740209579468
,2.9999999999999997e-05,38961,,,,,,
111,,38999,,,1.0,0.010100709274411201,,
111,,39049,,,0.984375,0.034130122512578964,,
111,,39099,,,1.0,0.029308242723345757,,
111,,39149,,,0.984375,0.02666192501783371,,
111,,39199,,,0.984375,0.04378044605255127,,
111,,39249,,,1.0,0.01675398275256157,,
111,,39299,,,0.9921875,0.03697777912020683,,
111,,39311,,,,,0.7742000222206116,1.1075127124786377
,2.9999999999999997e-05,39312,,,,,,
112,,39349,,,0.984375,0.03171832114458084,,
112,,39399,,,0.984375,0.03131561353802681,,
112,,39449,,,1.0,0.019137965515255928,,
112,,39499,,,0.9921875,0.03534555807709694,,
112,,39549,,,0.9921875,0.04267040267586708,,
112,,39599,,,0.984375,0.045882418751716614,,
112,,39649,,,0.984375,0.045092999935150146,,
112,,39662,,,,,0.7771999835968018,1.118250846862793
,2.9999999999999997e-05,39663,,,,,,
113,,39699,,,1.0,0.011300663463771343,,
113,,39749,,,0.984375,0.03710751608014107,,
113,,39799,,,0.9765625,0.05252603068947792,,
113,,39849,,,0.984375,0.04774307832121849,,
113,,39899,,,0.984375,0.056482985615730286,,
113,,39949,,,0.9765625,0.07313938438892365,,
113,,39999,,,0.9921875,0.02973383478820324,,
113,,40013,,,,,0.7797999978065491,1.1160080432891846
,2.9999999999999997e-05,40014,,,,,,
114,,40049,,,0.984375,0.024981750175356865,,
114,,40099,,,0.984375,0.04742959886789322,,
114,,40149,,,0.9921875,0.059648074209690094,,
114,,40199,,,0.9765625,0.04677995294332504,,
114,,40249,,,1.0,0.02381301485002041,,
114,,40299,,,1.0,0.018150536343455315,,
114,,40349,,,0.9765625,0.07074759155511856,,
114,,40364,,,,,0.7788000106811523,1.1159236431121826
,2.9999999999999997e-05,40365,,,,,,
115,,40399,,,0.984375,0.050005439668893814,,
115,,40449,,,1.0,0.016955621540546417,,
115,,40499,,,0.96875,0.07507212460041046,,
115,,40549,,,0.96875,0.04168381541967392,,
115,,40599,,,0.9921875,0.026593608781695366,,
115,,40649,,,0.9921875,0.024673404172062874,,
115,,40699,,,0.984375,0.0653798058629036,,
115,,40715,,,,,0.7788000106811523,1.1275261640548706
,2.9999999999999997e-05,40716,,,,,,
116,,40749,,,0.9921875,0.031257130205631256,,
116,,40799,,,0.984375,0.037678904831409454,,
116,,40849,,,0.984375,0.020313018932938576,,
116,,40899,,,0.9921875,0.016116350889205933,,
116,,40949,,,0.9921875,0.02971159666776657,,
116,,40999,,,0.984375,0.052954766899347305,,
116,,41049,,,0.9921875,0.017555702477693558,,
116,,41066,,,,,0.77920001745224,1.1278102397918701
,2.9999999999999997e-05,41067,,,,,,
117,,41099,,,1.0,0.00846819207072258,,
117,,41149,,,0.984375,0.032202884554862976,,
117,,41199,,,0.9921875,0.02951718308031559,,
117,,41249,,,0.9921875,0.018719609826803207,,
117,,41299,,,0.9921875,0.04598794877529144,,
117,,41349,,,0.984375,0.04870430752635002,,
117,,41399,,,0.984375,0.030996957793831825,,
117,,41417,,,,,0.7778000235557556,1.1509521007537842
,2.9999999999999997e-05,41418,,,,,,
118,,41449,,,1.0,0.024508507922291756,,
118,,41499,,,0.9921875,0.027498440816998482,,
118,,41549,,,0.96875,0.07887071371078491,,
118,,41599,,,0.9921875,0.02949928678572178,,
118,,41649,,,1.0,0.00782914087176323,,
118,,41699,,,0.9921875,0.030332420021295547,,
118,,41749,,,1.0,0.013680025935173035,,
118,,41768,,,,,0.7803999781608582,1.1506671905517578
,2.9999999999999997e-05,41769,,,,,,
119,,41799,,,0.9921875,0.02758992835879326,,
119,,41849,,,0.9921875,0.01870025508105755,,
119,,41899,,,1.0,0.016207661479711533,,
119,,41949,,,0.9921875,0.03366558998823166,,
119,,41999,,,0.984375,0.02485065720975399,,
119,,42049,,,0.9921875,0.019152995198965073,,
119,,42099,,,0.984375,0.05160931870341301,,
119,,42119,,,,,0.7785999774932861,1.159624695777893
,2.9999999999999997e-05,42120,,,,,,
120,,42149,,,1.0,0.029579991474747658,,
120,,42199,,,0.9921875,0.01998508721590042,,
120,,42249,,,0.9921875,0.039033789187669754,,
120,,42299,,,0.96875,0.06026580557227135,,
120,,42349,,,0.9921875,0.03183978796005249,,
120,,42399,,,1.0,0.015653543174266815,,
120,,42449,,,1.0,0.021916553378105164,,
120,,42470,,,,,0.782800018787384,1.1649858951568604
,2.9999999999999997e-05,42471,,,,,,
121,,42499,,,0.9921875,0.04523107036948204,,
121,,42549,,,0.9921875,0.04138889163732529,,
121,,42599,,,0.984375,0.03943405672907829,,
121,,42649,,,0.9921875,0.02501934953033924,,
121,,42699,,,1.0,0.023802490904927254,,
121,,42749,,,0.984375,0.03432429954409599,,
121,,42799,,,1.0,0.02448165789246559,,
121,,42821,,,,,0.7821999788284302,1.1603585481643677
,2.9999999999999997e-05,42822,,,,,,
122,,42849,,,0.984375,0.06387058645486832,,
122,,42899,,,0.9921875,0.020830227062106133,,
122,,42949,,,0.9921875,0.029896926134824753,,
122,,42999,,,1.0,0.006806942168623209,,
122,,43049,,,0.9921875,0.02996574528515339,,
122,,43099,,,0.984375,0.031059836968779564,,
122,,43149,,,0.984375,0.03630656376481056,,
122,,43172,,,,,0.77920001745224,1.17458176612854
,2.9999999999999997e-05,43173,,,,,,
123,,43199,,,0.9765625,0.07156512141227722,,
123,,43249,,,0.9921875,0.028604581952095032,,
123,,43299,,,0.9921875,0.023812539875507355,,
123,,43349,,,1.0,0.011526607908308506,,
123,,43399,,,0.9921875,0.015033353120088577,,
123,,43449,,,0.9765625,0.07182765752077103,,
123,,43499,,,0.9921875,0.021236157044768333,,
123,,43523,,,,,0.7788000106811523,1.1867636442184448
,2.9999999999999997e-05,43524,,,,,,
124,,43549,,,0.9921875,0.01934288814663887,,
124,,43599,,,1.0,0.01733463630080223,,
124,,43649,,,1.0,0.019472530111670494,,
124,,43699,,,1.0,0.00575536722317338,,
124,,43749,,,0.984375,0.03181460499763489,,
124,,43799,,,1.0,0.014168797992169857,,
124,,43849,,,1.0,0.012044033035635948,,
124,,43874,,,,,0.7785999774932861,1.1867878437042236
,2.9999999999999997e-05,43875,,,,,,
125,,43899,,,0.9921875,0.029156947508454323,,
125,,43949,,,1.0,0.0170531515032053,,
125,,43999,,,1.0,0.00850750133395195,,
125,,44049,,,0.9921875,0.027991345152258873,,
125,,44099,,,1.0,0.008622941561043262,,
125,,44149,,,1.0,0.015329024754464626,,
125,,44199,,,0.9921875,0.011811145581305027,,
125,,44225,,,,,0.7806000113487244,1.183547854423523
,2.9999999999999997e-05,44226,,,,,,
126,,44249,,,0.9921875,0.0473802387714386,,
126,,44299,,,0.96875,0.048492126166820526,,
126,,44349,,,1.0,0.007688089739531279,,
126,,44399,,,0.9921875,0.053473033010959625,,
126,,44449,,,1.0,0.018930776044726372,,
126,,44499,,,0.984375,0.05171939730644226,,
126,,44549,,,0.9921875,0.019308865070343018,,
126,,44576,,,,,0.7799999713897705,1.1798368692398071
,2.9999999999999997e-05,44577,,,,,,
127,,44599,,,0.9921875,0.026077719405293465,,
127,,44649,,,0.9921875,0.01872599869966507,,
127,,44699,,,0.9921875,0.022789308801293373,,
127,,44749,,,1.0,0.00874592550098896,,
127,,44799,,,1.0,0.011060448363423347,,
127,,44849,,,0.984375,0.028131864964962006,,
127,,44899,,,0.9921875,0.02320086397230625,,
127,,44927,,,,,0.7797999978065491,1.1789828538894653
,2.9999999999999997e-05,44928,,,,,,
128,,44949,,,1.0,0.011899814940989017,,
128,,44999,,,1.0,0.015925254672765732,,
128,,45049,,,1.0,0.009443117305636406,,
128,,45099,,,1.0,0.021099403500556946,,
128,,45149,,,0.9921875,0.020899083465337753,,
128,,45199,,,0.9921875,0.05828213319182396,,
128,,45249,,,0.9921875,0.008204245939850807,,
128,,45278,,,,,0.7833999991416931,1.1910529136657715
,2.9999999999999997e-05,45279,,,,,,
129,,45299,,,0.984375,0.050661489367485046,,
129,,45349,,,1.0,0.003531788010150194,,
129,,45399,,,1.0,0.011007596738636494,,
129,,45449,,,1.0,0.012701984494924545,,
129,,45499,,,0.9921875,0.021774346008896828,,
